PRES,BU,PLOT,MONDATE,SPCODE,IND,COVER,LAST BURN,MON_YEAR,BURN_YEAR
ABRP,1,8,8/23/2012,QL,0,0,2011,2009,2009
ABRP,1,8,8/23/2012,QUEV,1,0.2,2011,2009,2009
ABRP,1,8,8/23/2012,QUO,0,0,2011,2009,2009
ABRP,1,8,8/23/2012,HW,2,0.95,2011,2009,2009
ABRP,1,8,8/23/2012,PP,1,1.55,2011,2009,2009
ABRP,1,8,8/23/2012,PE,0,0,2011,2009,2009
ABRP,1,9,8/21/2012,QL,0,0,2011,2009,2009
ABRP,1,9,8/21/2012,QUEV,0,0,2011,2009,2009
ABRP,1,9,8/21/2012,QUO,0,0,2011,2009,2009
ABRP,1,9,8/21/2012,HW,0,0,2011,2009,2009
ABRP,1,9,8/21/2012,PP,5,5.9,2011,2009,2009
ABRP,1,9,8/21/2012,PE,0,0,2011,2009,2009
ABRP,7,1,8/16/2012,QL,1,1.05,2011,2009,2009
ABRP,7,1,8/16/2012,QUEV,0,0,2011,2009,2009
ABRP,7,1,8/16/2012,QUO,1,0.3,2011,2009,2009
ABRP,7,1,8/16/2012,HW,0,0,2011,2009,2009
ABRP,7,1,8/16/2012,PP,3,5.45,2011,2009,2009
ABRP,7,1,8/16/2012,PE,0,0,2011,2009,2009
ABRP,7,2,8/16/2012,QL,3,2.4,2011,2009,2009
ABRP,7,2,8/16/2012,QUEV,4,5.4,2011,2009,2009
ABRP,7,2,8/16/2012,QUO,4,5.1,2011,2009,2009
ABRP,7,2,8/16/2012,HW,0,0,2011,2009,2009
ABRP,7,2,8/16/2012,PP,0,0,2011,2009,2009
ABRP,7,2,8/16/2012,PE,0,0,2011,2009,2009
ABRP,7,3,8/16/2012,QL,3,6.55,2011,2009,2009
ABRP,7,3,8/16/2012,QUEV,0,0,2011,2009,2009
ABRP,7,3,8/16/2012,QUO,0,0,2011,2009,2009
ABRP,7,3,8/16/2012,HW,0,0,2011,2009,2009
ABRP,7,3,8/16/2012,PP,2,0.8,2011,2009,2009
ABRP,7,3,8/16/2012,PE,0,0,2011,2009,2009
ABRP,7,4,,QL,0,0,2011,2009,2009
ABRP,7,4,,QUEV,0,0,2011,2009,2009
ABRP,7,4,,QUO,0,0,2011,2009,2009
ABRP,7,4,,HW,0,0,2011,2009,2009
ABRP,7,4,,PP,0,0,2011,2009,2009
ABRP,7,4,,PE,0,0,2011,2009,2009
ABRP,7,5,8/16/2012,QL,1,1,2011,2009,2009
ABRP,7,5,8/16/2012,QUEV,1,3.45,2011,2009,2009
ABRP,7,5,8/16/2012,QUO,0,0,2011,2009,2009
ABRP,7,5,8/16/2012,HW,0,0,2011,2009,2009
ABRP,7,5,8/16/2012,PP,1,3.9,2011,2009,2009
ABRP,7,5,8/16/2012,PE,0,0,2011,2009,2009
ABRP,7,7,8/21/2012,QL,0,0,2011,2009,2009
ABRP,7,7,8/21/2012,QUEV,0,0,2011,2009,2009
ABRP,7,7,8/21/2012,QUO,0,0,2011,2009,2009
ABRP,7,7,8/21/2012,HW,0,0,2011,2009,2009
ABRP,7,7,8/21/2012,PP,0,0,2011,2009,2009
ABRP,7,7,8/21/2012,PE,0,0,2011,2009,2009
ABRP,7,8,8/21/2012,QL,0,0,2011,2009,2009
ABRP,7,8,8/21/2012,QUEV,0,0,2011,2009,2009
ABRP,7,8,8/21/2012,QUO,0,0,2011,2009,2009
ABRP,7,8,8/21/2012,HW,1,0.3,2011,2009,2009
ABRP,7,8,8/21/2012,PP,0,0,2011,2009,2009
ABRP,7,8,8/21/2012,PE,1,2.5,2011,2009,2009
ABRP,22,1,8/9/2012,QL,3,2.25,2011,2012,2012
ABRP,22,1,8/9/2012,QUEV,0,0,2011,2012,2012
ABRP,22,1,8/9/2012,QUO,1,0.25,2011,2012,2012
ABRP,22,1,8/9/2012,HW,0,0,2011,2012,2012
ABRP,22,1,8/9/2012,PP,0,0,2011,2012,2012
ABRP,22,1,8/9/2012,PE,0,0,2011,2012,2012
ABRP,22,2,8/15/2012,QL,1,1.05,2011,2012,2012
ABRP,22,2,8/15/2012,QUEV,0,0,2011,2012,2012
ABRP,22,2,8/15/2012,QUO,0,0,2011,2012,2012
ABRP,22,2,8/15/2012,HW,0,0,2011,2012,2012
ABRP,22,2,8/15/2012,PP,0,0,2011,2012,2012
ABRP,22,2,8/15/2012,PE,1,0.8,2011,2012,2012
ABRP,22,3,8/15/2012,QL,0,0,2011,2012,2012
ABRP,22,3,8/15/2012,QUEV,4,18.25,2011,2012,2012
ABRP,22,3,8/15/2012,QUO,0,0,2011,2012,2012
ABRP,22,3,8/15/2012,HW,1,0.45,2011,2012,2012
ABRP,22,3,8/15/2012,PP,0,0,2011,2012,2012
ABRP,22,3,8/15/2012,PE,0,0,2011,2012,2012
ABRP,22,4,8/8/2012,QL,2,3.45,2011,2012,2012
ABRP,22,4,8/8/2012,QUEV,0,0,2011,2012,2012
ABRP,22,4,8/8/2012,QUO,0,0,2011,2012,2012
ABRP,22,4,8/8/2012,HW,0,0,2011,2012,2012
ABRP,22,4,8/8/2012,PP,1,1,2011,2012,2012
ABRP,22,4,8/8/2012,PE,1,1.5,2011,2012,2012
ABRP,22,5,8/8/2012,QL,0,0,2011,2012,2012
ABRP,22,5,8/8/2012,QUEV,0,0,2011,2012,2012
ABRP,22,5,8/8/2012,QUO,0,0,2011,2012,2012
ABRP,22,5,8/8/2012,HW,0,0,2011,2012,2012
ABRP,22,5,8/8/2012,PP,0,0,2011,2012,2012
ABRP,22,5,8/8/2012,PE,3,10.55,2011,2012,2012
ABRP,32,1,8/24/2012,QL,0,0,2011,2012,2012
ABRP,32,1,8/24/2012,QUEV,0,0,2011,2012,2012
ABRP,32,1,8/24/2012,QUO,0,0,2011,2012,2012
ABRP,32,1,8/24/2012,HW,0,0,2011,2012,2012
ABRP,32,1,8/24/2012,PP,3,4.75,2011,2012,2012
ABRP,32,1,8/24/2012,PE,0,0,2011,2012,2012
ABRP,32,2,8/24/2012,QL,2,8.4,2011,2012,2012
ABRP,32,2,8/24/2012,QUEV,0,0,2011,2012,2012
ABRP,32,2,8/24/2012,QUO,1,0.15,2011,2012,2012
ABRP,32,2,8/24/2012,HW,0,0,2011,2012,2012
ABRP,32,2,8/24/2012,PP,0,0,2011,2012,2012
ABRP,32,2,8/24/2012,PE,0,0,2011,2012,2012
ABRP,32,3,8/24/2012,QL,1,0.85,2011,2012,2012
ABRP,32,3,8/24/2012,QUEV,0,0,2011,2012,2012
ABRP,32,3,8/24/2012,QUO,0,0,2011,2012,2012
ABRP,32,3,8/24/2012,HW,0,0,2011,2012,2012
ABRP,32,3,8/24/2012,PP,0,0,2011,2012,2012
ABRP,32,3,8/24/2012,PE,2,3.25,2011,2012,2012
ABRP,32,4,9/3/2012,QL,1,0.11,2011,2012,2012
ABRP,32,4,9/3/2012,QUEV,0,0,2011,2012,2012
ABRP,32,4,9/3/2012,QUO,0,0,2011,2012,2012
ABRP,32,4,9/3/2012,HW,1,0.2,2011,2012,2012
ABRP,32,4,9/3/2012,PP,1,2.3,2011,2012,2012
ABRP,32,4,9/3/2012,PE,3,7.45,2011,2012,2012
ABRP,32,5,8/31/2012,QL,0,0,2011,2012,2012
ABRP,32,5,8/31/2012,QUEV,3,0.8,2011,2012,2012
ABRP,32,5,8/31/2012,QUO,2,3.2,2011,2012,2012
ABRP,32,5,8/31/2012,HW,2,1.1,2011,2012,2012
ABRP,32,5,8/31/2012,PP,9,16.7,2011,2012,2012
ABRP,32,5,8/31/2012,PE,0,0,2011,2012,2012
ABRP,32,6,9/3/2012,QL,0,0,2011,2012,2012
ABRP,32,6,9/3/2012,QUEV,0,0,2011,2012,2012
ABRP,32,6,9/3/2012,QUO,0,0,2011,2012,2012
ABRP,32,6,9/3/2012,HW,0,0,2011,2012,2012
ABRP,32,6,9/3/2012,PP,0,0,2011,2012,2012
ABRP,32,6,9/3/2012,PE,1,2.9,2011,2012,2012
ABRP,32,7,8/23/2012,QL,1,0.95,2011,2012,2012
ABRP,32,7,8/23/2012,QUEV,0,0,2011,2012,2012
ABRP,32,7,8/23/2012,QUO,0,0,2011,2012,2012
ABRP,32,7,8/23/2012,HW,1,0.1,2011,2012,2012
ABRP,32,7,8/23/2012,PP,0,0,2011,2012,2012
ABRP,32,7,8/23/2012,PE,0,0,2011,2012,2012
ABRP,32,8,8/24/2012,QL,2,2.7,2011,2012,2012
ABRP,32,8,8/24/2012,QUEV,1,0.7,2011,2012,2012
ABRP,32,8,8/24/2012,QUO,0,0,2011,2012,2012
ABRP,32,8,8/24/2012,HW,4,0.95,2011,2012,2012
ABRP,32,8,8/24/2012,PP,0,0,2011,2012,2012
ABRP,32,8,8/24/2012,PE,0,0,2011,2012,2012
ABRP,32,9,9/3/2012,QL,1,2.25,2011,2012,2012
ABRP,32,9,9/3/2012,QUEV,0,0,2011,2012,2012
ABRP,32,9,9/3/2012,QUO,0,0,2011,2012,2012
ABRP,32,9,9/3/2012,HW,1,1.7,2011,2012,2012
ABRP,32,9,9/3/2012,PP,4,9.5,2011,2012,2012
ABRP,32,9,9/3/2012,PE,0,0,2011,2012,2012
ABRP,32,10,9/3/2012,QL,4,3.4,2011,2012,2012
ABRP,32,10,9/3/2012,QUEV,8,3.5,2011,2012,2012
ABRP,32,10,9/3/2012,QUO,1,0.4,2011,2012,2012
ABRP,32,10,9/3/2012,HW,5,5.7,2011,2012,2012
ABRP,32,10,9/3/2012,PP,0,0,2011,2012,2012
ABRP,32,10,9/3/2012,PE,0,0,2011,2012,2012
ABRP,1,1.1,11/4/2014,QL,0,0,2013,2012,2012
ABRP,1,1.1,11/4/2014,QUEV,0,1.1,2013,2012,2012
ABRP,1,1.1,11/4/2014,QUO,0,0,2013,2012,2012
ABRP,1,1.1,11/4/2014,HW,0,0,2013,2012,2012
ABRP,1,1.1,11/4/2014,PP,0,0.4,2013,2012,2012
ABRP,1,1.1,11/4/2014,PE,0,0,2013,2012,2012
ABRP,1,1.2,11/6/2014,QL,0,0,2013,2012,2012
ABRP,1,1.2,11/6/2014,QUEV,1,1.34,2013,2012,2012
ABRP,1,1.2,11/6/2014,QUO,0,0,2013,2012,2012
ABRP,1,1.2,11/6/2014,HW,1,6.6,2013,2012,2012
ABRP,1,1.2,11/6/2014,PP,0,0,2013,2012,2012
ABRP,1,1.2,11/6/2014,PE,0,0,2013,2012,2012
ABRP,1,1.3,11/6/2014,QL,0,1.8,2013,2012,2012
ABRP,1,1.3,11/6/2014,QUEV,1,11.3,2013,2012,2012
ABRP,1,1.3,11/6/2014,QUO,0,0,2013,2012,2012
ABRP,1,1.3,11/6/2014,HW,0,0,2013,2012,2012
ABRP,1,1.3,11/6/2014,PP,0,0,2013,2012,2012
ABRP,1,1.3,11/6/2014,PE,1,1,2013,2012,2012
ABRP,1,1.4,11/5/2014,QL,0,0.4,2013,2012,2012
ABRP,1,1.4,11/5/2014,QUEV,0,0,2013,2012,2012
ABRP,1,1.4,11/5/2014,QUO,0,0,2013,2012,2012
ABRP,1,1.4,11/5/2014,HW,0,0,2013,2012,2012
ABRP,1,1.4,11/5/2014,PP,0,0,2013,2012,2012
ABRP,1,1.4,11/5/2014,PE,2,13.95,2013,2012,2012
ABRP,1,1.5,11/6/2014,QL,0,0,2013,2012,2012
ABRP,1,1.5,11/6/2014,QUEV,0,0,2013,2012,2012
ABRP,1,1.5,11/6/2014,QUO,0,0,2013,2012,2012
ABRP,1,1.5,11/6/2014,HW,0,0,2013,2012,2012
ABRP,1,1.5,11/6/2014,PP,2,4.2,2013,2012,2012
ABRP,1,1.5,11/6/2014,PE,0,0,2013,2012,2012
ABRP,1,1.6,11/4/2014,QL,0,0,2013,2012,2012
ABRP,1,1.6,11/4/2014,QUEV,0,0.95,2013,2012,2012
ABRP,1,1.6,11/4/2014,QUO,0,0.75,2013,2012,2012
ABRP,1,1.6,11/4/2014,HW,0,0,2013,2012,2012
ABRP,1,1.6,11/4/2014,PP,0,2.9,2013,2012,2012
ABRP,1,1.6,11/4/2014,PE,0,0,2013,2012,2012
ABRP,1,1.7,11/5/2014,QL,1,0.16,2013,2012,2012
ABRP,1,1.7,11/5/2014,QUEV,0,3.05,2013,2012,2012
ABRP,1,1.7,11/5/2014,QUO,0,0,2013,2012,2012
ABRP,1,1.7,11/5/2014,HW,1,0.5,2013,2012,2012
ABRP,1,1.7,11/5/2014,PP,3,6.3,2013,2012,2012
ABRP,1,1.7,11/5/2014,PE,0,0,2013,2012,2012
ABRP,1,1.8,11/4/2014,QL,0,0,2013,2012,2012
ABRP,1,1.8,11/4/2014,QUEV,0,0,2013,2012,2012
ABRP,1,1.8,11/4/2014,QUO,0,0,2013,2012,2012
ABRP,1,1.8,11/4/2014,HW,0,0,2013,2012,2012
ABRP,1,1.8,11/4/2014,PP,1,1.95,2013,2012,2012
ABRP,1,1.8,11/4/2014,PE,0,0,2013,2012,2012
ABRP,1,1.9,11/4/2014,QL,0,0,2013,2012,2012
ABRP,1,1.9,11/4/2014,QUEV,1,0.8,2013,2012,2012
ABRP,1,1.9,11/4/2014,QUO,0,0,2013,2012,2012
ABRP,1,1.9,11/4/2014,HW,1,0.01,2013,2012,2012
ABRP,1,1.9,11/4/2014,PP,0,0,2013,2012,2012
ABRP,1,1.9,11/4/2014,PE,3,5.5,2013,2012,2012
ABRP,22,22.1,10/31/2014,QL,2,0.65,2013,2012,2012
ABRP,22,22.1,10/31/2014,QUEV,0,0,2013,2012,2012
ABRP,22,22.1,10/31/2014,QUO,0,0,2013,2012,2012
ABRP,22,22.1,10/31/2014,HW,0,0,2013,2012,2012
ABRP,22,22.1,10/31/2014,PP,0,0,2013,2012,2012
ABRP,22,22.1,10/31/2014,PE,0,0,2013,2012,2012
ABRP,22,22.2,10/31/2014,QL,2,0.82,2013,2012,2012
ABRP,22,22.2,10/31/2014,QUEV,0,0,2013,2012,2012
ABRP,22,22.2,10/31/2014,QUO,0,0,2013,2012,2012
ABRP,22,22.2,10/31/2014,HW,0,0,2013,2012,2012
ABRP,22,22.2,10/31/2014,PP,0,0,2013,2012,2012
ABRP,22,22.2,10/31/2014,PE,3,9.7,2013,2012,2012
ABRP,22,22.3,11/2/2014,QL,3,3,2013,2012,2012
ABRP,22,22.3,11/2/2014,QUEV,1,7.5,2013,2012,2012
ABRP,22,22.3,11/2/2014,QUO,4,7.3,2013,2012,2012
ABRP,22,22.3,11/2/2014,HW,1,0.3,2013,2012,2012
ABRP,22,22.3,11/2/2014,PP,0,0,2013,2012,2012
ABRP,22,22.3,11/2/2014,PE,1,1.1,2013,2012,2012
ABRP,22,22.4,11/3/2014,QL,0,0,2013,2012,2012
ABRP,22,22.4,11/3/2014,QUEV,0,0,2013,2012,2012
ABRP,22,22.4,11/3/2014,QUO,0,0,2013,2012,2012
ABRP,22,22.4,11/3/2014,HW,0,0,2013,2012,2012
ABRP,22,22.4,11/3/2014,PP,0,0,2013,2012,2012
ABRP,22,22.4,11/3/2014,PE,0,0,2013,2012,2012
ABRP,22,22.5,11/3/2014,QL,0,0.5,2013,2012,2012
ABRP,22,22.5,11/3/2014,QUEV,0,0,2013,2012,2012
ABRP,22,22.5,11/3/2014,QUO,0,0,2013,2012,2012
ABRP,22,22.5,11/3/2014,HW,0,0,2013,2012,2012
ABRP,22,22.5,11/3/2014,PP,0,0,2013,2012,2012
ABRP,22,22.5,11/3/2014,PE,1,8.25,2013,2012,2012
ABRP,1,1.1,7/31/2017,QL,0,0,2016,2012,2012
ABRP,1,1.1,7/31/2017,QUEV,0,0,2016,2012,2012
ABRP,1,1.1,7/31/2017,QUO,1,0.2,2016,2012,2012
ABRP,1,1.1,7/31/2017,HW,0,0,2016,2012,2012
ABRP,1,1.1,7/31/2017,PP,0,1.75,2016,2012,2012
ABRP,1,1.1,7/31/2017,PE,0,0,2016,2012,2012
ABRP,1,1.2,8/7/2017,QL,0,0,2016,2017,2017
ABRP,1,1.2,8/7/2017,QUEV,0,0.52,2016,2017,2017
ABRP,1,1.2,8/7/2017,QUO,0,1,2016,2017,2017
ABRP,1,1.2,8/7/2017,HW,0,0,2016,2017,2017
ABRP,1,1.2,8/7/2017,PP,0,0,2016,2017,2017
ABRP,1,1.2,8/7/2017,PE,0,0,2016,2017,2017
ABRP,1,1.3,8/8/2017,QL,2,8.05,2016,2017,2017
ABRP,1,1.3,8/8/2017,QUEV,0,8.2,2016,2017,2017
ABRP,1,1.3,8/8/2017,QUO,0,0,2016,2017,2017
ABRP,1,1.3,8/8/2017,HW,0,0,2016,2017,2017
ABRP,1,1.3,8/8/2017,PP,0,0,2016,2017,2017
ABRP,1,1.3,8/8/2017,PE,0,0,2016,2017,2017
ABRP,1,1.4,8/8/2017,QL,0,0,2016,2017,2017
ABRP,1,1.4,8/8/2017,QUEV,0,0,2016,2017,2017
ABRP,1,1.4,8/8/2017,QUO,0,0,2016,2017,2017
ABRP,1,1.4,8/8/2017,HW,0,0,2016,2017,2017
ABRP,1,1.4,8/8/2017,PP,4,10.45,2016,2017,2017
ABRP,1,1.4,8/8/2017,PE,0,0,2016,2017,2017
ABRP,1,1.5,8/10/2017,QL,1,0.7,2016,2017,2017
ABRP,1,1.5,8/10/2017,QUEV,0,1.4,2016,2017,2017
ABRP,1,1.5,8/10/2017,QUO,0,0,2016,2017,2017
ABRP,1,1.5,8/10/2017,HW,0,0,2016,2017,2017
ABRP,1,1.5,8/10/2017,PP,4,6.2,2016,2017,2017
ABRP,1,1.5,8/10/2017,PE,0,2.4,2016,2017,2017
ABRP,1,1.6,8/11/2017,QL,0,0,2016,2017,2017
ABRP,1,1.6,8/11/2017,QUEV,0,0.6,2016,2017,2017
ABRP,1,1.6,8/11/2017,QUO,0,1,2016,2017,2017
ABRP,1,1.6,8/11/2017,HW,2,3.2,2016,2017,2017
ABRP,1,1.6,8/11/2017,PP,1,5.6,2016,2017,2017
ABRP,1,1.6,8/11/2017,PE,0,0,2016,2017,2017
ABRP,1,1.7,8/11/2017,QL,0,0,2016,2017,2017
ABRP,1,1.7,8/11/2017,QUEV,0,0,2016,2017,2017
ABRP,1,1.7,8/11/2017,QUO,0,0.15,2016,2017,2017
ABRP,1,1.7,8/11/2017,HW,0,0,2016,2017,2017
ABRP,1,1.7,8/11/2017,PP,1,8.8,2016,2017,2017
ABRP,1,1.7,8/11/2017,PE,0,0,2016,2017,2017
ABRP,1,1.8,8/15/2017,QL,0,0,2016,2017,2017
ABRP,1,1.8,8/15/2017,QUEV,0,0,2016,2017,2017
ABRP,1,1.8,8/15/2017,QUO,0,0,2016,2017,2017
ABRP,1,1.8,8/15/2017,HW,0,0,2016,2017,2017
ABRP,1,1.8,8/15/2017,PP,0,3,2016,2017,2017
ABRP,1,1.8,8/15/2017,PE,0,0,2016,2017,2017
ABRP,1,1.9,8/9/2017,QL,0,0,2016,2017,2017
ABRP,1,1.9,8/9/2017,QUEV,0,1,2016,2017,2017
ABRP,1,1.9,8/9/2017,QUO,0,0,2016,2017,2017
ABRP,1,1.9,8/9/2017,HW,2,2.9,2016,2017,2017
ABRP,1,1.9,8/9/2017,PP,1,10.7,2016,2017,2017
ABRP,1,1.9,8/9/2017,PE,0,0,2016,2017,2017
ABRP,5,5.1,8/24/2017,QL,3,4,2016,2017,2017
ABRP,5,5.1,8/24/2017,QUEV,0,0,2016,2017,2017
ABRP,5,5.1,8/24/2017,QUO,2,0.43,2016,2017,2017
ABRP,5,5.1,8/24/2017,HW,0,0,2016,2017,2017
ABRP,5,5.1,8/24/2017,PP,7,17.4,2016,2017,2017
ABRP,5,5.1,8/24/2017,PE,0,0,2016,2017,2017
ABRP,5,5.2,8/25/2017,QL,3,8.25,2016,2017,2017
ABRP,5,5.2,8/25/2017,QUEV,0,0,2016,2017,2017
ABRP,5,5.2,8/25/2017,QUO,0,13.55,2016,2017,2017
ABRP,5,5.2,8/25/2017,HW,0,0,2016,2017,2017
ABRP,5,5.2,8/25/2017,PP,3,7.05,2016,2017,2017
ABRP,5,5.2,8/25/2017,PE,0,0,2016,2017,2017
ABRP,5,5.3,8/29/2017,QL,1,3.6,2016,2017,2017
ABRP,5,5.3,8/29/2017,QUEV,4,12.7,2016,2017,2017
ABRP,5,5.3,8/29/2017,QUO,0,10.5,2016,2017,2017
ABRP,5,5.3,8/29/2017,HW,0,0,2016,2017,2017
ABRP,5,5.3,8/29/2017,PP,2,12.2,2016,2017,2017
ABRP,5,5.3,8/29/2017,PE,0,0,2016,2017,2017
ABRP,5,5.4,8/30/2017,QL,0,0,2016,2017,2017
ABRP,5,5.4,8/30/2017,QUEV,0,0.25,2016,2017,2017
ABRP,5,5.4,8/30/2017,QUO,2,17.6,2016,2017,2017
ABRP,5,5.4,8/30/2017,HW,0,0,2016,2017,2017
ABRP,5,5.4,8/30/2017,PP,4,7.7,2016,2017,2017
ABRP,5,5.4,8/30/2017,PE,0,0,2016,2017,2017
ABRP,5,5.5,8/23/2017,QL,1,12.35,2016,2017,2017
ABRP,5,5.5,8/23/2017,QUEV,0,0,2016,2017,2017
ABRP,5,5.5,8/23/2017,QUO,2,3.95,2016,2017,2017
ABRP,5,5.5,8/23/2017,HW,0,0,2016,2017,2017
ABRP,5,5.5,8/23/2017,PP,2,10.25,2016,2017,2017
ABRP,5,5.5,8/23/2017,PE,0,0,2016,2017,2017
ABRP,5,5.6,8/24/2017,QL,4,18.85,2016,2017,2017
ABRP,5,5.6,8/24/2017,QUEV,0,0,2016,2017,2017
ABRP,5,5.6,8/24/2017,QUO,0,11.15,2016,2017,2017
ABRP,5,5.6,8/24/2017,HW,0,0,2016,2017,2017
ABRP,5,5.6,8/24/2017,PP,0,0,2016,2017,2017
ABRP,5,5.6,8/24/2017,PE,0,0,2016,2017,2017
ABRP,7,7.1,8/18/2017,QL,0,0.8,2016,2017,2017
ABRP,7,7.1,8/18/2017,QUEV,1,7.2,2016,2017,2017
ABRP,7,7.1,8/18/2017,QUO,1,0.15,2016,2017,2017
ABRP,7,7.1,8/18/2017,HW,2,5.4,2016,2017,2017
ABRP,7,7.1,8/18/2017,PP,0,0,2016,2017,2017
ABRP,7,7.1,8/18/2017,PE,0,0,2016,2017,2017
ABRP,7,7.2,8/21/2017,QL,0,4.9,2016,2017,2017
ABRP,7,7.2,8/21/2017,QUEV,3,2.4,2016,2017,2017
ABRP,7,7.2,8/21/2017,QUO,0,2.15,2016,2017,2017
ABRP,7,7.2,8/21/2017,HW,0,0.1,2016,2017,2017
ABRP,7,7.2,8/21/2017,PP,1,0.9,2016,2017,2017
ABRP,7,7.2,8/21/2017,PE,0,0,2016,2017,2017
ABRP,7,7.3,8/22/2017,QL,1,4.95,2016,2017,2017
ABRP,7,7.3,8/22/2017,QUEV,0,0,2016,2017,2017
ABRP,7,7.3,8/22/2017,QUO,0,0,2016,2017,2017
ABRP,7,7.3,8/22/2017,HW,0,0,2016,2017,2017
ABRP,7,7.3,8/22/2017,PP,4,9.8,2016,2017,2017
ABRP,7,7.3,8/22/2017,PE,0,0,2016,2017,2017
ABRP,7,7.4,8/30/2017,QL,0,0.8,2016,2017,2017
ABRP,7,7.4,8/30/2017,QUEV,0,0.55,2016,2017,2017
ABRP,7,7.4,8/30/2017,QUO,0,0,2016,2017,2017
ABRP,7,7.4,8/30/2017,HW,0,0,2016,2017,2017
ABRP,7,7.4,8/30/2017,PP,0,0,2016,2017,2017
ABRP,7,7.4,8/30/2017,PE,0,0,2016,2017,2017
ABRP,7,7.5,8/22/2017,QL,2,3.45,2016,2017,2017
ABRP,7,7.5,8/22/2017,QUEV,0,4.1,2016,2017,2017
ABRP,7,7.5,8/22/2017,QUO,0,0,2016,2017,2017
ABRP,7,7.5,8/22/2017,HW,0,0,2016,2017,2017
ABRP,7,7.5,8/22/2017,PP,2,12.05,2016,2017,2017
ABRP,7,7.5,8/22/2017,PE,0,0,2016,2017,2017
ABRP,7,7.6,9/20/2017,QL,0,0,2016,2017,2017
ABRP,7,7.6,9/20/2017,QUEV,0,0,2016,2017,2017
ABRP,7,7.6,9/20/2017,QUO,0,0,2016,2017,2017
ABRP,7,7.6,9/20/2017,HW,0,0,2016,2017,2017
ABRP,7,7.6,9/20/2017,PP,0,0,2016,2017,2017
ABRP,7,7.6,9/20/2017,PE,0,0,2016,2017,2017
ABRP,7,7.7,8/16/2017,QL,0,0,2016,2017,2017
ABRP,7,7.7,8/16/2017,QUEV,0,0,2016,2017,2017
ABRP,7,7.7,8/16/2017,QUO,0,0,2016,2017,2017
ABRP,7,7.7,8/16/2017,HW,0,0.85,2016,2017,2017
ABRP,7,7.7,8/16/2017,PP,0,4.6,2016,2017,2017
ABRP,7,7.7,8/16/2017,PE,0,0,2016,2017,2017
ABRP,7,7.8,8/17/2017,QL,0,0,2016,2017,2017
ABRP,7,7.8,8/17/2017,QUEV,0,0,2016,2017,2017
ABRP,7,7.8,8/17/2017,QUO,1,0.05,2016,2017,2017
ABRP,7,7.8,8/17/2017,HW,0,0,2016,2017,2017
ABRP,7,7.8,8/17/2017,PP,1,5.3,2016,2017,2017
ABRP,7,7.8,8/17/2017,PE,1,1.1,2016,2017,2017
ABRP,21,21.1,9/26/2017,QL,0,0,2016,2017,2017
ABRP,21,21.1,9/26/2017,QUEV,0,0.2,2016,2017,2017
ABRP,21,21.1,9/26/2017,QUO,0,1.5,2016,2017,2017
ABRP,21,21.1,9/26/2017,HW,0,0,2016,2017,2017
ABRP,21,21.1,9/26/2017,PP,0,0,2016,2017,2017
ABRP,21,21.1,9/26/2017,PE,0,0,2016,2017,2017
ABRP,21,21.2,9/26/2017,QL,0,0.2,2016,2017,2017
ABRP,21,21.2,9/26/2017,QUEV,0,0,2016,2017,2017
ABRP,21,21.2,9/26/2017,QUO,2,0.6,2016,2017,2017
ABRP,21,21.2,9/26/2017,HW,0,0,2016,2017,2017
ABRP,21,21.2,9/26/2017,PP,0,12.4,2016,2017,2017
ABRP,21,21.2,9/26/2017,PE,0,0,2016,2017,2017
ABRP,21,21.3,9/26/2017,QL,2,2.8,2016,2017,2017
ABRP,21,21.3,9/26/2017,QUEV,2,4.5,2016,2017,2017
ABRP,21,21.3,9/26/2017,QUO,0,0,2016,2017,2017
ABRP,21,21.3,9/26/2017,HW,0,0,2016,2017,2017
ABRP,21,21.3,9/26/2017,PP,0,0,2016,2017,2017
ABRP,21,21.3,9/26/2017,PE,0,0,2016,2017,2017
ABRP,15,15.1,8/8/2018,QL,0,0,2017,2018,2018
ABRP,15,15.1,8/8/2018,QUEV,3,0,2017,2018,2018
ABRP,15,15.1,8/8/2018,QUO,0,0,2017,2018,2018
ABRP,15,15.1,8/8/2018,HW,0,0,2017,2018,2018
ABRP,15,15.1,8/8/2018,PP,0,5.4,2017,2018,2018
ABRP,15,15.1,8/8/2018,PE,0,0,2017,2018,2018
ABRP,22,22.1,8/9/2018,QL,2,2.3,2017,2018,2018
ABRP,22,22.1,8/9/2018,QUEV,0,0,2017,2018,2018
ABRP,22,22.1,8/9/2018,QUO,0,0,2017,2018,2018
ABRP,22,22.1,8/9/2018,HW,0,0,2017,2018,2018
ABRP,22,22.1,8/9/2018,PP,0,0,2017,2018,2018
ABRP,22,22.1,8/9/2018,PE,0,0,2017,2018,2018
ABRP,22,22.2,8/9/2018,QL,0,0.3,2017,2018,2018
ABRP,22,22.2,8/9/2018,QUEV,0,0,2017,2018,2018
ABRP,22,22.2,8/9/2018,QUO,0,0,2017,2018,2018
ABRP,22,22.2,8/9/2018,HW,0,0,2017,2018,2018
ABRP,22,22.2,8/9/2018,PP,0,0,2017,2018,2018
ABRP,22,22.2,8/9/2018,PE,2,8.7,2017,2018,2018
ABRP,22,22.3,8/9/2018,QL,1,2.6,2017,2018,2018
ABRP,22,22.3,8/9/2018,QUEV,0,5.7,2017,2018,2018
